날짜,시도,측정소,PM10,PM25
2016-08-28,서울,서초구,20,7
2016-08-29,서울,서초구,25,12
2016-08-30,서울,서초구,36,6
2016-08-31,서울,서초구,38,14
2016-08-01,서울,송파구,31,25
2016-08-02,서울,송파구,34,10
2016-08-03,서울,송파구,31,24
2016-08-04,서울,송파구,33,20
2016-08-05,서울,송파구,45,23
2016-08-06,서울,송파구,46,38
2016-08-07,서울,송파구,50,35
2016-08-08,서울,송파구,41,24
2016-08-09,서울,송파구,55,40
2016-08-10,서울,송파구,62,54
2016-08-11,서울,송파구,19,15
2016-08-12,서울,송파구,29,23
2016-08-13,서울,송파구,30,0
2016-08-14,서울,송파구,32,24
2016-08-15,서울,송파구,37,28
2016-08-16,서울,송파구,39,33
2016-08-17,서울,송파구,41,36
2016-08-18,서울,송파구,62,50
2016-08-19,서울,송파구,64,63
2016-08-20,서울,송파구,31,20
2016-08-21,서울,송파구,27,22
2016-08-22,서울,송파구,28,28
2016-08-23,서울,송파구,62,41
2016-08-24,서울,송파구,53,38
2016-08-25,서울,송파구,42,31
2016-08-26,서울,송파구,13,4
2016-08-27,서울,송파구,12,8
2016-08-28,서울,송파구,12,7
2016-08-29,서울,송파구,22,12
2016-08-30,서울,송파구,19,13
2016-08-31,서울,송파구,26,10
2016-08-01,서울,강동구,42,19
2016-08-02,서울,강동구,27,16
2016-08-03,서울,강동구,41,23
2016-08-04,서울,강동구,49,26
2016-08-05,서울,강동구,52,30
2016-08-06,서울,강동구,57,36
2016-08-07,서울,강동구,36,24
2016-08-08,서울,강동구,31,23
2016-08-09,서울,강동구,69,48
2016-08-10,서울,강동구,80,55
2016-08-11,서울,강동구,35,22
2016-08-12,서울,강동구,42,21
2016-08-13,서울,강동구,42,33
2016-08-14,서울,강동구,57,41
2016-08-15,서울,강동구,54,31
2016-08-16,서울,강동구,73,40
2016-08-17,서울,강동구,62,28
2016-08-18,서울,강동구,90,49
2016-08-19,서울,강동구,99,64
2016-08-20,서울,강동구,51,32
2016-08-21,서울,강동구,44,28
2016-08-22,서울,강동구,28,17
2016-08-23,서울,강동구,66,57
2016-08-24,서울,강동구,76,62
2016-08-25,서울,강동구,45,29
2016-08-26,서울,강동구,19,5
2016-08-27,서울,강동구,25,9
2016-08-28,서울,강동구,15,9
2016-08-29,서울,강동구,43,14
2016-08-30,서울,강동구,41,7
2016-08-31,서울,강동구,43,14
2016-08-01,서울,금천구,41,29
2016-08-02,서울,금천구,29,19
2016-08-03,서울,금천구,37,24
2016-08-04,서울,금천구,51,33
2016-08-05,서울,금천구,70,48
2016-08-06,서울,금천구,69,47
2016-08-07,서울,금천구,37,25
2016-08-08,서울,금천구,40,25
2016-08-09,서울,금천구,122,90
2016-08-10,서울,금천구,135,105
2016-08-11,서울,금천구,31,22
2016-08-12,서울,금천구,37,27
2016-08-13,서울,금천구,37,24
2016-08-14,서울,금천구,31,25
2016-08-15,서울,금천구,32,21
2016-08-16,서울,금천구,47,28
2016-08-17,서울,금천구,44,29
2016-08-18,서울,금천구,49,35
2016-08-19,서울,금천구,57,40
2016-08-20,서울,금천구,53,40
2016-08-21,서울,금천구,36,25
2016-08-22,서울,금천구,37,24
2016-08-23,서울,금천구,51,27
2016-08-24,서울,금천구,23,27
2016-08-25,서울,금천구,27,15
2016-08-26,서울,금천구,11,6
2016-08-27,서울,금천구,12,6
2016-08-28,서울,금천구,11,4
2016-08-29,서울,금천구,18,8
2016-08-30,서울,금천구,19,11
2016-08-31,서울,금천구,29,13
2016-08-01,서울,강북구,36,28
2016-08-02,서울,강북구,31,21
2016-08-03,서울,강북구,26,20
2016-08-04,서울,강북구,28,23
2016-08-05,서울,강북구,32,23
2016-08-06,서울,강북구,47,38
2016-08-07,서울,강북구,46,40
2016-08-08,서울,강북구,32,24
2016-08-09,서울,강북구,50,50
2016-08-10,서울,강북구,65,57
2016-08-11,서울,강북구,21,16
2016-08-12,서울,강북구,27,23
2016-08-13,서울,강북구,31,26
2016-08-14,서울,강북구,34,30
2016-08-15,서울,강북구,32,25
2016-08-16,서울,강북구,34,24
2016-08-17,서울,강북구,37,25
2016-08-18,서울,강북구,63,48
2016-08-19,서울,강북구,59,48
2016-08-20,서울,강북구,45,32
2016-08-21,서울,강북구,28,23
2016-08-22,서울,강북구,25,20
2016-08-23,서울,강북구,40,30
2016-08-24,서울,강북구,42,30
2016-08-25,서울,강북구,19,17
2016-08-26,서울,강북구,8,6
2016-08-27,서울,강북구,5,1
2016-08-28,서울,강북구,8,1
2016-08-29,서울,강북구,18,9
2016-08-30,서울,강북구,15,8
2016-08-31,서울,강북구,22,7
2016-08-01,서울,양천구,37,24
2016-08-02,서울,양천구,36,17
2016-08-03,서울,양천구,24,15
2016-08-04,서울,양천구,44,24
2016-08-05,서울,양천구,56,33
2016-08-06,서울,양천구,56,30
2016-08-07,서울,양천구,29,18
2016-08-08,서울,양천구,41,23
2016-08-09,서울,양천구,123,77
2016-08-10,서울,양천구,149,91
2016-08-11,서울,양천구,36,22
2016-08-12,서울,양천구,43,22
2016-08-13,서울,양천구,39,27
2016-08-14,서울,양천구,44,31
2016-08-15,서울,양천구,29,18
2016-08-16,서울,양천구,38,24
2016-08-17,서울,양천구,42,23
2016-08-18,서울,양천구,36,22
2016-08-19,서울,양천구,45,31
2016-08-20,서울,양천구,47,33
2016-08-21,서울,양천구,55,34
2016-08-22,서울,양천구,35,23
2016-08-23,서울,양천구,44,30
2016-08-24,서울,양천구,47,30
2016-08-25,서울,양천구,32,17
2016-08-26,서울,양천구,13,7
2016-08-27,서울,양천구,12,4
2016-08-28,서울,양천구,10,3
2016-08-29,서울,양천구,21,9
2016-08-30,서울,양천구,24,10
2016-08-31,서울,양천구,31,9
2016-08-01,서울,노원구,33,27
2016-08-02,서울,노원구,27,20
2016-08-03,서울,노원구,22,16
2016-08-04,서울,노원구,23,17
2016-08-05,서울,노원구,29,23
2016-08-06,서울,노원구,50,44
2016-08-07,서울,노원구,50,42
2016-08-08,서울,노원구,27,22
2016-08-09,서울,노원구,52,44
2016-08-10,서울,노원구,50,45
2016-08-11,서울,노원구,22,17
2016-08-12,서울,노원구,27,23
2016-08-13,서울,노원구,29,28
2016-08-14,서울,노원구,34,30
2016-08-15,서울,노원구,32,26
2016-08-16,서울,노원구,35,25
2016-08-17,서울,노원구,36,27
2016-08-18,서울,노원구,58,48
2016-08-19,서울,노원구,57,47
2016-08-20,서울,노원구,34,33
2016-08-21,서울,노원구,25,20
2016-08-22,서울,노원구,23,19
2016-08-23,서울,노원구,33,25
2016-08-24,서울,노원구,34,28
2016-08-25,서울,노원구,17,14
2016-08-26,서울,노원구,8,5
2016-08-27,서울,노원구,6,2
2016-08-28,서울,노원구,6,3
2016-08-29,서울,노원구,13,8
2016-08-30,서울,노원구,15,7
2016-08-31,서울,노원구,24,11
2016-09-01,서울,중구,67,47
2016-09-02,서울,중구,66,45
2016-09-03,서울,중구,38,31
2016-09-04,서울,중구,32,21
2016-09-05,서울,중구,46,23
2016-09-06,서울,중구,92,70
2016-09-07,서울,중구,89,60
2016-09-08,서울,중구,60,43
2016-09-09,서울,중구,50,40
2016-09-10,서울,중구,54,39
2016-09-11,서울,중구,58,46
2016-09-12,서울,중구,51,39
2016-09-13,서울,중구,23,17
2016-09-14,서울,중구,39,23
2016-09-15,서울,중구,52,34
2016-09-16,서울,중구,57,43
2016-09-17,서울,중구,46,38
2016-09-18,서울,중구,43,31
2016-09-19,서울,중구,15,7
2016-09-20,서울,중구,36,25
2016-09-21,서울,중구,43,32
2016-09-22,서울,중구,48,35
2016-09-23,서울,중구,62,52
2016-09-24,서울,중구,64,57
2016-09-25,서울,중구,69,58
2016-09-26,서울,중구,48,34
2016-09-27,서울,중구,45,38
2016-09-28,서울,중구,43,24
2016-09-29,서울,중구,30,15
2016-09-30,서울,중구,45,31
2016-09-01,서울,종로구,58,38
2016-09-02,서울,종로구,61,42
2016-09-03,서울,종로구,29,18
2016-09-04,서울,종로구,28,14
2016-09-05,서울,종로구,39,22
2016-09-06,서울,종로구,86,66
2016-09-07,서울,종로구,86,63
2016-09-08,서울,종로구,45,35
2016-09-09,서울,종로구,45,33
2016-09-10,서울,종로구,42,31
2016-09-11,서울,종로구,43,31
2016-09-12,서울,종로구,38,30
2016-09-13,서울,종로구,16,9
2016-09-14,서울,종로구,29,20
2016-09-15,서울,종로구,40,31
2016-09-16,서울,종로구,47,39
2016-09-17,서울,종로구,45,34
2016-09-18,서울,종로구,36,26
2016-09-19,서울,종로구,14,4
2016-09-20,서울,종로구,28,21
2016-09-21,서울,종로구,31,24
2016-09-22,서울,종로구,41,30
2016-09-23,서울,종로구,45,32
2016-09-24,서울,종로구,0,0
2016-09-25,서울,종로구,0,0
2016-09-26,서울,종로구,0,0
2016-09-27,서울,종로구,0,0
2016-09-28,서울,종로구,0,0
2016-09-29,서울,종로구,0,0
2016-09-30,서울,종로구,0,0
2016-09-01,서울,용산구,62,40
2016-09-02,서울,용산구,63,44
2016-09-03,서울,용산구,27,22
2016-09-04,서울,용산구,30,19
2016-09-05,서울,용산구,35,22
2016-09-06,서울,용산구,81,61
2016-09-07,서울,용산구,88,60
2016-09-08,서울,용산구,52,34
2016-09-09,서울,용산구,37,27
2016-09-10,서울,용산구,46,39
2016-09-11,서울,용산구,44,37
2016-09-12,서울,용산구,35,27
2016-09-13,서울,용산구,21,14
2016-09-14,서울,용산구,32,26
2016-09-15,서울,용산구,39,27
2016-09-16,서울,용산구,49,41
2016-09-17,서울,용산구,52,43
2016-09-18,서울,용산구,30,26
2016-09-19,서울,용산구,12,10
2016-09-20,서울,용산구,30,22
2016-09-21,서울,용산구,32,26
2016-09-22,서울,용산구,42,34
2016-09-23,서울,용산구,63,48
2016-09-24,서울,용산구,60,46
2016-09-25,서울,용산구,68,53
2016-09-26,서울,용산구,43,34
2016-09-27,서울,용산구,39,32
2016-09-28,서울,용산구,39,25
2016-09-29,서울,용산구,23,12
2016-09-30,서울,용산구,35,26
2016-09-01,서울,광진구,66,44
2016-09-02,서울,광진구,71,48
2016-09-03,서울,광진구,32,18
2016-09-04,서울,광진구,31,18
2016-09-05,서울,광진구,42,21
2016-09-06,서울,광진구,88,68
2016-09-07,서울,광진구,80,67
2016-09-08,서울,광진구,47,39
2016-09-09,서울,광진구,46,35
2016-09-10,서울,광진구,42,31
2016-09-11,서울,광진구,44,36
2016-09-12,서울,광진구,36,25
2016-09-13,서울,광진구,25,14
2016-09-14,서울,광진구,32,25
2016-09-15,서울,광진구,44,32
2016-09-16,서울,광진구,66,55
2016-09-17,서울,광진구,64,47
2016-09-18,서울,광진구,34,27
2016-09-19,서울,광진구,12,4
2016-09-20,서울,광진구,27,22
2016-09-21,서울,광진구,27,18
2016-09-22,서울,광진구,44,30
2016-09-23,서울,광진구,64,49
2016-09-24,서울,광진구,68,53
2016-09-25,서울,광진구,73,55
2016-09-26,서울,광진구,45,31
2016-09-27,서울,광진구,36,26
2016-09-28,서울,광진구,31,15
2016-09-29,서울,광진구,16,4
2016-09-30,서울,광진구,45,24
2016-09-01,서울,성동구,67,39
2016-09-02,서울,성동구,73,52
2016-09-03,서울,성동구,45,26
2016-09-04,서울,성동구,39,39
2016-09-05,서울,성동구,51,23
2016-09-06,서울,성동구,95,23
2016-09-07,서울,성동구,87,32
2016-09-08,서울,성동구,66,35
2016-09-09,서울,성동구,44,36
2016-09-10,서울,성동구,55,42
2016-09-11,서울,성동구,49,39
2016-09-12,서울,성동구,47,41
2016-09-13,서울,성동구,26,10
2016-09-14,서울,성동구,39,31
2016-09-15,서울,성동구,54,38
2016-09-16,서울,성동구,62,48
2016-09-17,서울,성동구,56,56
2016-09-18,서울,성동구,38,31
2016-09-19,서울,성동구,14,10
2016-09-20,서울,성동구,32,24
2016-09-21,서울,성동구,39,27
2016-09-22,서울,성동구,57,37
2016-09-23,서울,성동구,85,65
2016-09-24,서울,성동구,75,64
2016-09-25,서울,성동구,70,57
2016-09-26,서울,성동구,64,36
2016-09-27,서울,성동구,59,36
2016-09-28,서울,성동구,42,19
2016-09-29,서울,성동구,25,24
2016-09-30,서울,성동구,44,24
2016-09-01,서울,중랑구,87,48
2016-09-02,서울,중랑구,79,54
2016-09-03,서울,중랑구,34,23
2016-09-04,서울,중랑구,38,19
2016-09-05,서울,중랑구,54,31
2016-09-06,서울,중랑구,116,75
2016-09-07,서울,중랑구,106,60
2016-09-08,서울,중랑구,67,43
2016-09-09,서울,중랑구,62,35
2016-09-10,서울,중랑구,65,34
2016-09-11,서울,중랑구,54,32
2016-09-12,서울,중랑구,41,27
2016-09-13,서울,중랑구,32,22
2016-09-14,서울,중랑구,37,27
2016-09-15,서울,중랑구,53,32
2016-09-16,서울,중랑구,77,62
2016-09-17,서울,중랑구,75,45
2016-09-18,서울,중랑구,38,29
2016-09-19,서울,중랑구,24,7
2016-09-20,서울,중랑구,33,25
2016-09-21,서울,중랑구,40,29
2016-09-22,서울,중랑구,50,33
2016-09-23,서울,중랑구,61,49
2016-09-24,서울,중랑구,72,54
2016-09-25,서울,중랑구,81,53
2016-09-26,서울,중랑구,45,33
2016-09-27,서울,중랑구,41,29
2016-09-28,서울,중랑구,43,30
2016-09-29,서울,중랑구,29,14
2016-09-30,서울,중랑구,48,34
2016-09-01,서울,동대문구,67,43
2016-09-02,서울,동대문구,76,50
2016-09-03,서울,동대문구,36,25
2016-09-04,서울,동대문구,27,17
2016-09-05,서울,동대문구,48,26
2016-09-06,서울,동대문구,92,61
2016-09-07,서울,동대문구,87,60
2016-09-08,서울,동대문구,56,38
2016-09-09,서울,동대문구,44,33
2016-09-10,서울,동대문구,50,32
2016-09-11,서울,동대문구,46,33
2016-09-12,서울,동대문구,40,27
2016-09-13,서울,동대문구,17,8
2016-09-14,서울,동대문구,31,21
2016-09-15,서울,동대문구,50,34
2016-09-16,서울,동대문구,55,43
2016-09-17,서울,동대문구,46,34
2016-09-18,서울,동대문구,43,28
2016-09-19,서울,동대문구,13,7
2016-09-20,서울,동대문구,31,21
2016-09-21,서울,동대문구,34,26
2016-09-22,서울,동대문구,51,36
2016-09-23,서울,동대문구,72,52
2016-09-24,서울,동대문구,69,51
2016-09-25,서울,동대문구,76,54
2016-09-26,서울,동대문구,53,36
2016-09-27,서울,동대문구,47,28
2016-09-28,서울,동대문구,36,21
2016-09-29,서울,동대문구,30,19
2016-09-30,서울,동대문구,53,32
2016-09-01,서울,성북구,85,36
2016-09-02,서울,성북구,88,50
2016-09-03,서울,성북구,44,15
2016-09-04,서울,성북구,35,23
2016-09-05,서울,성북구,62,20
2016-09-06,서울,성북구,101,54
2016-09-07,서울,성북구,93,63
2016-09-08,서울,성북구,64,29
2016-09-09,서울,성북구,64,29
2016-09-10,서울,성북구,55,29
2016-09-11,서울,성북구,55,30
2016-09-12,서울,성북구,45,27
2016-09-13,서울,성북구,31,12
2016-09-14,서울,성북구,36,22
2016-09-15,서울,성북구,62,29
2016-09-16,서울,성북구,71,32
2016-09-17,서울,성북구,61,31
2016-09-18,서울,성북구,46,29
2016-09-19,서울,성북구,17,7
2016-09-20,서울,성북구,36,18
2016-09-21,서울,성북구,50,21
2016-09-22,서울,성북구,64,27
2016-09-23,서울,성북구,76,43
2016-09-24,서울,성북구,80,51
2016-09-25,서울,성북구,77,52
2016-09-26,서울,성북구,53,27
2016-09-27,서울,성북구,44,16
2016-09-28,서울,성북구,48,18
2016-09-29,서울,성북구,28,15
2016-09-30,서울,성북구,51,23
2016-09-01,서울,도봉구,22,6
2016-09-02,서울,도봉구,21,19
2016-09-03,서울,도봉구,29,17
2016-09-04,서울,도봉구,20,15
2016-09-05,서울,도봉구,44,24
2016-09-06,서울,도봉구,86,63
2016-09-07,서울,도봉구,79,54
2016-09-08,서울,도봉구,50,35
2016-09-09,서울,도봉구,54,29
2016-09-10,서울,도봉구,55,32
2016-09-11,서울,도봉구,44,28
2016-09-12,서울,도봉구,36,26
2016-09-13,서울,도봉구,26,12
2016-09-14,서울,도봉구,27,22
2016-09-15,서울,도봉구,44,30
2016-09-16,서울,도봉구,52,35
2016-09-17,서울,도봉구,48,40
2016-09-18,서울,도봉구,31,26
2016-09-19,서울,도봉구,15,5
2016-09-20,서울,도봉구,28,20
2016-09-21,서울,도봉구,38,25
2016-09-22,서울,도봉구,43,30
2016-09-23,서울,도봉구,59,48
2016-09-24,서울,도봉구,64,54
2016-09-25,서울,도봉구,74,51
2016-09-26,서울,도봉구,40,26
2016-09-27,서울,도봉구,45,30
2016-09-28,서울,도봉구,36,21
2016-09-29,서울,도봉구,28,13
2016-09-30,서울,도봉구,38,34
2016-09-01,서울,은평구,59,44
2016-09-02,서울,은평구,73,52
2016-09-03,서울,은평구,38,22
2016-09-04,서울,은평구,30,21
2016-09-05,서울,은평구,52,33
2016-09-06,서울,은평구,91,62
2016-09-07,서울,은평구,102,59
2016-09-08,서울,은평구,60,42
2016-09-09,서울,은평구,63,40
2016-09-10,서울,은평구,53,38
2016-09-11,서울,은평구,50,40
2016-09-12,서울,은평구,51,25
2016-09-13,서울,은평구,35,11
2016-09-14,서울,은평구,36,24
2016-09-15,서울,은평구,49,34
2016-09-16,서울,은평구,53,36
2016-09-17,서울,은평구,60,45
2016-09-18,서울,은평구,43,34
2016-09-19,서울,은평구,8,10
2016-09-20,서울,은평구,28,18
2016-09-21,서울,은평구,33,18
2016-09-22,서울,은평구,42,35
2016-09-23,서울,은평구,57,43
2016-09-24,서울,은평구,68,54
2016-09-25,서울,은평구,75,50
2016-09-26,서울,은평구,37,28
2016-09-27,서울,은평구,36,27
2016-09-28,서울,은평구,42,26
2016-09-29,서울,은평구,43,28
2016-09-30,서울,은평구,35,26
2016-09-01,서울,서대문구,72,32
2016-09-02,서울,서대문구,65,35
2016-09-03,서울,서대문구,35,23
2016-09-04,서울,서대문구,36,17
2016-09-05,서울,서대문구,42,20
2016-09-06,서울,서대문구,90,46
2016-09-07,서울,서대문구,89,47
2016-09-08,서울,서대문구,60,32
2016-09-09,서울,서대문구,43,26
2016-09-10,서울,서대문구,51,30
2016-09-11,서울,서대문구,56,31
2016-09-12,서울,서대문구,52,29
2016-09-13,서울,서대문구,22,11
2016-09-14,서울,서대문구,33,19
2016-09-15,서울,서대문구,45,28
2016-09-16,서울,서대문구,50,32
2016-09-17,서울,서대문구,44,33
2016-09-18,서울,서대문구,41,25
2016-09-19,서울,서대문구,13,5
2016-09-20,서울,서대문구,27,18
2016-09-21,서울,서대문구,41,21
2016-09-22,서울,서대문구,45,26
2016-09-23,서울,서대문구,63,39
2016-09-24,서울,서대문구,64,40
2016-09-25,서울,서대문구,61,45
2016-09-26,서울,서대문구,43,26
2016-09-27,서울,서대문구,39,22
2016-09-28,서울,서대문구,46,25
2016-09-29,서울,서대문구,26,12
2016-09-30,서울,서대문구,39,20
2016-09-01,서울,마포구,57,40
2016-09-02,서울,마포구,58,37
2016-09-03,서울,마포구,36,26
2016-09-04,서울,마포구,31,24
2016-09-05,서울,마포구,39,25
2016-09-06,서울,마포구,82,59
2016-09-07,서울,마포구,86,62
2016-09-08,서울,마포구,47,35
2016-09-09,서울,마포구,46,34
2016-09-10,서울,마포구,52,37
2016-09-11,서울,마포구,53,38
2016-09-12,서울,마포구,46,37
2016-09-13,서울,마포구,25,17
2016-09-14,서울,마포구,36,25
2016-09-15,서울,마포구,44,30
2016-09-16,서울,마포구,54,42
2016-09-17,서울,마포구,51,44
2016-09-18,서울,마포구,39,26
2016-09-19,서울,마포구,17,11
2016-09-20,서울,마포구,33,20
2016-09-21,서울,마포구,37,26
2016-09-22,서울,마포구,44,32
2016-09-23,서울,마포구,58,43
2016-09-24,서울,마포구,58,44
2016-09-25,서울,마포구,58,42
2016-09-26,서울,마포구,39,29
2016-09-27,서울,마포구,43,28
2016-09-28,서울,마포구,39,21
2016-09-29,서울,마포구,27,16
2016-09-30,서울,마포구,38,22
